[18:24:50] [main/INFO]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 39.0.79, --fml.mcVersion, 1.18.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20211210.034407, nogui]
	at TRANSFORMER/forge@39.0.79/net.minecraftforge.common.capabilities.CapabilityProvider.gatherCapabilities(CapabilityProvider.java:82)
	at TRANSFORMER/forge@39.0.79/net.minecraftforge.common.capabilities.CapabilityProvider.gatherCapabilities(CapabilityProvider.java:66)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.world.entity.Entity.<init>(Entity.java:254)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.world.entity.projectile.Projectile.<init>(Projectile.java:33)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.world.entity.projectile.AbstractArrow.<init>(AbstractArrow.java:68)
	at TRANSFORMER/armorplus@1.18.1-18.0.3-beta/com.sofodev.armorplus.registry.entities.arrows.APArrowEntity.<init>(APArrowEntity.java:25)
	at TRANSFORMER/armorplus@1.18.1-18.0.3-beta/com.sofodev.armorplus.registry.entities.arrows.impl.LapisArrowEntity.<init>(LapisArrowEntity.java:15)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.world.entity.EntityType.m_20615_(EntityType.java:458)
	at TRANSFORMER/tombstone@7.4.1/ovh.corail.tombstone.helper.TameableType.init(TameableType.java:61)
	at TRANSFORMER/tombstone@7.4.1/ovh.corail.tombstone.event.EventHandler.onServerStarting(EventHandler.java:156)
	at net.minecraftforge.eventbus.ASMEventHandler_1228_EventHandler_onServerStarting_ServerStartingEvent.invoke(.dynamic)
	at MC-BOOTSTRAP/eventbus@5.0.3/net.minecraftforge.eventbus.ASMEventHandler.invoke(ASMEventHandler.java:85)
	at MC-BOOTSTRAP/eventbus@5.0.3/net.minecraftforge.eventbus.EventBus.post(EventBus.java:302)
	at MC-BOOTSTRAP/eventbus@5.0.3/net.minecraftforge.eventbus.EventBus.post(EventBus.java:283)
	at TRANSFORMER/forge@39.0.79/net.minecraftforge.server.ServerLifecycleHooks.handleServerStarting(ServerLifecycleHooks.java:102)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.server.dedicated.DedicatedServer.m_7038_(DedicatedServer.java:209)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.server.MinecraftServer.m_130011_(MinecraftServer.java:644)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.server.MinecraftServer.m_177918_(MinecraftServer.java:258)
	at java.base/java.lang.Thread.run(Thread.java:833)

[18:32:06] [Server thread/ERROR]: Exception caught during firing event: Cannot invoke "net.minecraft.world.entity.EntityType.getRegistryName()" because the return value of "net.minecraft.world.entity.Entity.m_6095_()" is null
	Index: 32
	Listeners:
		0: NORMAL
		1: ASM: class subaraki.pga.event.AttachEventHandler onAttach(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		2: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@1e9ca870
		3: ASM: class net.xalcon.torchmaster.common.logic.entityblocking.EntityBlockingEventHandler onWorldAttachCapabilityEvent(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		4: ASM: class com.sekwah.reskin.capabilities.SkinCapabilityHandler attachCapability(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		5: ASM: class com.supermartijn642.wormhole.PortalGroupCapability attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		6: ASM: class tictim.paraglider.event.WindEventHandler onAttachWorldCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		7: ASM: class tictim.paraglider.event.ParagliderEventHandler onAttachPlayerCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		8: ASM: class me.haydenb.assemblylinemachines.world.FluidCapability attachFluidManagerCapability(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		9: ASM: class dev.compactmods.machines.rooms.capability.RoomCapEventHandler onCapPlayerAttach(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		10: ASM: class dev.compactmods.machines.rooms.capability.RoomCapEventHandler onCapChunkAttach(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		11: ASM: class net.silentchaos512.scalinghealth.event.DifficultyEvents onAttachWorldCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		12: ASM: class net.silentchaos512.scalinghealth.event.DifficultyEvents onAttachEntityCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		13: ASM: class ht.treechop.common.Common onAttachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		14: ASM: class de.ellpeck.prettypipes.misc.Events onWorldCaps(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		15: ASM: class com.legacy.blue_skies.events.SkiesPlayerEvents onCapabilityAttached(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		16: ASM: class curiousarmorstands.CuriousArmorStands$Events attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		17: ASM: org.cyclops.cyclopscore.modcompat.capabilities.CapabilityConstructorRegistry$TileEventListener@48412039 onTileLoad(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		18: ASM: class com.direwolf20.buildinggadgets.common.events.WorldTemplateProviderHandler onAttachWorldCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		19: ASM: org.cyclops.cyclopscore.modcompat.capabilities.CapabilityConstructorRegistry$ItemStackEventListener@66ea0940 onItemStackLoad(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		20: ASM: org.cyclops.cyclopscore.modcompat.capabilities.CapabilityConstructorRegistry$EntityEventListener@1de136ea onEntityLoad(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		21: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@a7aa9a1
		22: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@5e949e0d
		23: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@16f6dd5d
		24: ASM: class com.github.klikli_dev.occultism.handlers.CapabilityEventHandler onEntityConstructing(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		25: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@6d5228db
		26: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@32bab371
		27: ASM: com.dainxt.weaponthrow.handlers.EventsHandler@38e7b67d attachCapability(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		28: ASM: mod.azure.doom.util.SoulCubeHandler@2d553bc7 attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		29: ASM: class vazkii.botania.forge.internal_caps.ForgeInternalEntityCapabilities$ForgeBusEvents attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		30: ASM: class dan200.computercraft.shared.peripheral.commandblock.CommandBlockPeripheral onCapability(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		31: ASM: class lykrast.meetyourfight.misc.EventHandler attachCapability(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		32: ASM: class com.brutalbosses.event.EventHandler attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		33: ASM: class ovh.corail.tombstone.event.EventHandler onAttachCapability(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		34: ASM: class ovh.corail.tombstone.event.EventHandler onAttachItemCapability(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		35: ASM: class com.supermartijn642.movingelevators.elevator.ElevatorGroupCapability attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		36: ASM: class com.cazsius.solcarrot.tracking.CapabilityHandler attachPlayerCapability(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		37: ASM: class net.valhelsia.valhelsia_core.common.event.PlayerEvents onAttachEntityCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		38: ASM: class com.hollingsworth.arsnouveau.common.capability.CapabilityRegistry$EventHandler attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		39: ASM: stepsword.mahoutsukai.handlers.ServerHandler@70d17600 attachCapabilityWorld(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		40: ASM: stepsword.mahoutsukai.handlers.ServerHandler@70d17600 attachCapabilityChunk(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		41: ASM: stepsword.mahoutsukai.handlers.ServerHandler@70d17600 attachCapability(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		42: ASM: class net.mehvahdjukaar.supplementaries.common.events.ServerEvents onAttachTileCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		43: ASM: class vazkii.quark.base.capability.CapabilityHandler attachItemCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		44: ASM: class vazkii.quark.base.capability.CapabilityHandler attachTileCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		45: ASM: class vazkii.quark.base.capability.CapabilityHandler attachWorldCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		46: ASM: class com.simibubi.create.events.CommonEvents attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		47: ASM: vazkii.quark.content.automation.module.JukeboxAutomationModule@4934fb33 attachCaps(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		48: ASM: mods.flammpfeil.slashblade.event.CapabilityAttachHandler@2e3bef94 AttachCapabilities_Entity(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		49: ASM: mods.flammpfeil.slashblade.event.CapabilityAttachHandler@2e3bef94 AttachCapabilities_ItemStack(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		50: ASM: org.cyclops.cyclopscore.modcompat.capabilities.CapabilityConstructorRegistry$TileEventListener@1ac3aafa onTileLoad(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		51: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@48a437dd
		52: ASM: top.theillusivec4.culinaryconstruct.common.capability.CapabilityEventHandler@61dfe8d2 attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		53: ASM: top.theillusivec4.curios.common.event.CuriosEventHandler@70232d3a attachEntitiesCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		54: ASM: top.theillusivec4.curios.common.event.CuriosEventHandler@70232d3a attachStackCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		55: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@681807a1
		56: ASM: top.theillusivec4.polymorph.common.CommonEventsListener@6d248e73 attachCapabilitiesPlayer(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		57: ASM: top.theillusivec4.polymorph.common.CommonEventsListener@6d248e73 attachCapabilitiesStack(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		58: ASM: top.theillusivec4.polymorph.common.CommonEventsListener@6d248e73 attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		59: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@14f0ee89
		60: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@73b6e65d
		61: ASM: tschipp.carryon.common.capabilities.event.PositionCommonEvents@1d2d3afc onAttachCaps(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		62: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@1a453d29
		63: ASM: de.ellpeck.naturesaura.events.CommonEvents@4cad0719 onChunkCapsAttach(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		64: ASM: de.ellpeck.naturesaura.events.CommonEvents@4cad0719 onLevelCapsAttach(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		65: ASM: dev.gigaherz.toolbelt.slot.BeltExtensionSlot$AttachHandlers@5a153707 attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		66: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@32c814cf
		67: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@215f20b9
		68: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@659fbec1
		69: ASM: team.creative.playerrevive.server.ReviveEventServer@3715b388 attachCapability(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		70: ASM: blusunrize.immersiveengineering.common.EventHandler@7e8f4d3c onCapabilitiesAttachWorld(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		71: ASM: blusunrize.immersiveengineering.common.EventHandler@7e8f4d3c onCapabilitiesAttachBlockEntity(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		72: ASM: blusunrize.immersiveengineering.common.EventHandler@7e8f4d3c onCapabilitiesAttachEntity(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		73: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@56007b2e
java.lang.NullPointerException: Cannot invoke "net.minecraft.world.entity.EntityType.getRegistryName()" because the return value of "net.minecraft.world.entity.Entity.m_6095_()" is null
	at TRANSFORMER/brutalbosses@1.18.1-3.9/com.brutalbosses.entity.BossTypeManager.isValidBossEntity(BossTypeManager.java:208)
	at TRANSFORMER/brutalbosses@1.18.1-3.9/com.brutalbosses.event.EventHandler.attachCapabilities(EventHandler.java:172)
	at net.minecraftforge.eventbus.ASMEventHandler_1191_EventHandler_attachCapabilities_AttachCapabilitiesEvent.invoke(.dynamic)
	at MC-BOOTSTRAP/eventbus@5.0.3/net.minecraftforge.eventbus.ASMEventHandler.invoke(ASMEventHandler.java:85)
	at MC-BOOTSTRAP/eventbus@5.0.3/net.minecraftforge.eventbus.EventBus.post(EventBus.java:302)
	at MC-BOOTSTRAP/eventbus@5.0.3/net.minecraftforge.eventbus.EventBus.post(EventBus.java:283)
	at TRANSFORMER/forge@39.0.79/net.minecraftforge.event.ForgeEventFactory.gatherCapabilities(ForgeEventFactory.java:584)
	at TRANSFORMER/forge@39.0.79/net.minecraftforge.event.ForgeEventFactory.gatherCapabilities(ForgeEventFactory.java:578)
	at TRANSFORMER/forge@39.0.79/net.minecraftforge.common.capabilities.CapabilityProvider.doGatherCapabilities(CapabilityProvider.java:87)
	at TRANSFORMER/forge@39.0.79/net.minecraftforge.common.capabilities.CapabilityProvider.gatherCapabilities(CapabilityProvider.java:82)
	at TRANSFORMER/forge@39.0.79/net.minecraftforge.common.capabilities.CapabilityProvider.gatherCapabilities(CapabilityProvider.java:66)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.world.entity.Entity.<init>(Entity.java:254)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.world.entity.projectile.Projectile.<init>(Projectile.java:33)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.world.entity.projectile.AbstractArrow.<init>(AbstractArrow.java:68)
	at TRANSFORMER/armorplus@1.18.1-18.0.3-beta/com.sofodev.armorplus.registry.entities.arrows.APArrowEntity.<init>(APArrowEntity.java:25)
	at TRANSFORMER/armorplus@1.18.1-18.0.3-beta/com.sofodev.armorplus.registry.entities.arrows.impl.RedstoneArrowEntity.<init>(RedstoneArrowEntity.java:15)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.world.entity.EntityType.m_20615_(EntityType.java:458)
	at TRANSFORMER/tombstone@7.4.1/ovh.corail.tombstone.helper.TameableType.init(TameableType.java:61)
	at TRANSFORMER/tombstone@7.4.1/ovh.corail.tombstone.event.EventHandler.onServerStarting(EventHandler.java:156)
	at net.minecraftforge.eventbus.ASMEventHandler_1228_EventHandler_onServerStarting_ServerStartingEvent.invoke(.dynamic)
	at MC-BOOTSTRAP/eventbus@5.0.3/net.minecraftforge.eventbus.ASMEventHandler.invoke(ASMEventHandler.java:85)
	at MC-BOOTSTRAP/eventbus@5.0.3/net.minecraftforge.eventbus.EventBus.post(EventBus.java:302)
	at MC-BOOTSTRAP/eventbus@5.0.3/net.minecraftforge.eventbus.EventBus.post(EventBus.java:283)
	at TRANSFORMER/forge@39.0.79/net.minecraftforge.server.ServerLifecycleHooks.handleServerStarting(ServerLifecycleHooks.java:102)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.server.dedicated.DedicatedServer.m_7038_(DedicatedServer.java:209)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.server.MinecraftServer.m_130011_(MinecraftServer.java:644)
	at TRANSFORMER/minecraft@1.18.1/net.minecraft.server.MinecraftServer.m_177918_(MinecraftServer.java:258)
	at java.base/java.lang.Thread.run(Thread.java:833)

[18:32:06] [Server thread/ERROR]: Exception caught during firing event: Cannot invoke "net.minecraft.world.entity.EntityType.getRegistryName()" because the return value of "net.minecraft.world.entity.Entity.m_6095_()" is null
	Index: 32
	Listeners:
		0: NORMAL
		1: ASM: class subaraki.pga.event.AttachEventHandler onAttach(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		2: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@1e9ca870
		3: ASM: class net.xalcon.torchmaster.common.logic.entityblocking.EntityBlockingEventHandler onWorldAttachCapabilityEvent(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		4: ASM: class com.sekwah.reskin.capabilities.SkinCapabilityHandler attachCapability(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		5: ASM: class com.supermartijn642.wormhole.PortalGroupCapability attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		6: ASM: class tictim.paraglider.event.WindEventHandler onAttachWorldCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		7: ASM: class tictim.paraglider.event.ParagliderEventHandler onAttachPlayerCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		8: ASM: class me.haydenb.assemblylinemachines.world.FluidCapability attachFluidManagerCapability(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		9: ASM: class dev.compactmods.machines.rooms.capability.RoomCapEventHandler onCapPlayerAttach(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		10: ASM: class dev.compactmods.machines.rooms.capability.RoomCapEventHandler onCapChunkAttach(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		11: ASM: class net.silentchaos512.scalinghealth.event.DifficultyEvents onAttachWorldCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		12: ASM: class net.silentchaos512.scalinghealth.event.DifficultyEvents onAttachEntityCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		13: ASM: class ht.treechop.common.Common onAttachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		14: ASM: class de.ellpeck.prettypipes.misc.Events onWorldCaps(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		15: ASM: class com.legacy.blue_skies.events.SkiesPlayerEvents onCapabilityAttached(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		16: ASM: class curiousarmorstands.CuriousArmorStands$Events attachCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		17: ASM: org.cyclops.cyclopscore.modcompat.capabilities.CapabilityConstructorRegistry$TileEventListener@48412039 onTileLoad(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		18: ASM: class com.direwolf20.buildinggadgets.common.events.WorldTemplateProviderHandler onAttachWorldCapabilities(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		19: ASM: org.cyclops.cyclopscore.modcompat.capabilities.CapabilityConstructorRegistry$ItemStackEventListener@66ea0940 onItemStackLoad(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		20: ASM: org.cyclops.cyclopscore.modcompat.capabilities.CapabilityConstructorRegistry$EntityEventListener@1de136ea onEntityLoad(Lnet/minecraftforge/event/AttachCapabilitiesEvent;)V
		21: net.minecraftforge.eventbus.EventBus$$Lambda$3855/0x00000008016cc250@a7aa9a1
